ID,fear,anger,anticipation,trust,surprise,positive,negative,sadness,disgust,joy
167881263.32390.32390,0,0,0,0,0,0,0,0,0,0
167881263.32410.32390,0,0,0,0,0,0,0,0,0,0
168920810.32669.32669,0,0,0,1,0,0,0,0,0,0
168933830.33068.33068,0,0,0,0,0,0,0,0,0,0
169110422.33131.33131,0,0,0,0,0,0,0,0,0,0
169338312.33315.33315,0,0,0,0.333333333,0,0,0.666666667,0,0,0
29345353.3195.3164,0,0,0,0,0,0,0.25,0.75,0,0
29345353.3164.3164,0,0,0,0,0,0,0.25,0.75,0,0
29361609.3277.3277,0,0,0,0,0,0,0,0,0,0
108224354.9557.9557,0,0,0,0,0,0,0,0,0,0
132099715.10029.10029,0,0,0,0.142857143,0,0.285714286,0.142857143,0.428571429,0,0
197236400.12863.12863,0,0,0,0,0,0,0,1,0,0
669851834.60900.60900,0,0,0,0,0,0,0,0,0,0
669851834.60935.60900,0.05,0.1,0.15,0.2,0.05,0.25,0.05,0.05,0,0.1
671524608.61790.61790,0,0,0,0.2,0,0.6,0.2,0,0,0
672341490.7183.7183,0,0.055555556,0,0.277777778,0,0.333333333,0.333333333,0,0,0
672471138.8334.8334,0.09375,0.109375,0.0625,0.15625,0.03125,0.21875,0.1875,0.03125,0.078125,0.03125
672535707.10231.10231,0,0,0,0.375,0,0.5,0,0,0,0.125
676593351.10786.10786,0,0,0,0,0,1,0,0,0,0
682500677.10925.10925,0,0,0,0,0,0.5,0,0.5,0,0
685411185.11203.11203,0.024390244,0.097560976,0.097560976,0.195121951,0.073170732,0.170731707,0.170731707,0.024390244,0,0.146341463
686769391.12629.12629,0,0,0,0.5,0,0,0.5,0,0,0
412404062.29648.29625,0.125,0.083333333,0,0.166666667,0,0.208333333,0.125,0.166666667,0,0.125
412404062.29625.29625,0,0,0,0,0,0,0,0,0,0
415173090.30423.30423,0,0,0.25,0.25,0,0.25,0,0,0,0.25
415184507.30560.30560,0,0,0,0,0,0,0,0,0,0
415221910.30720.30720,0.071428571,0,0.142857143,0.214285714,0.071428571,0.285714286,0,0.071428571,0,0.142857143
652888242.39155.39155,0,0,0,0.222222222,0,0.333333333,0.222222222,0.111111111,0,0.111111111
653790800.39422.39422,0.066666667,0.066666667,0,0.2,0,0.2,0.066666667,0.2,0.066666667,0.133333333
227155426.94550.94550,0,0,0,0,0,0,0,0,0,0
227155426.94577.94550,0.2,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
227159527.94928.94928,0,0,0,0,0,1,0,0,0,0
227164046.95123.95123,0,0.117647059,0.176470588,0.176470588,0,0.294117647,0.117647059,0,0,0.117647059
227213334.95830.95830,0,0,0,0.333333333,0,0.333333333,0.333333333,0,0,0
227354476.96007.96007,0.1,0.1,0,0.2,0.1,0.1,0.2,0,0.1,0.1
227362094.96242.96242,0.125,0,0.125,0.125,0,0.25,0.125,0.125,0,0.125
227366375.96480.96480,0.089552239,0.134328358,0.044776119,0.134328358,0.044776119,0.134328358,0.208955224,0.104477612,0.074626866,0.029850746
227367689.97914.97914,0,0,0.25,0,0,0.5,0.25,0,0,0
225044163.103173.103145,0,0,0,0.285714286,0.142857143,0.428571429,0,0,0,0.142857143
225044163.103145.103145,0,0,1,0,0,0,0,0,0,0
225045555.105105.105105,0.125,0.125,0.125,0,0,0.25,0.125,0.125,0.125,0
225046325.105621.105621,0,0,0,0.333333333,0,0.333333333,0.333333333,0,0,0
225046829.105820.105820,0,0.5,0,0,0,0,0.5,0,0,0
225047609.106132.106132,0,0,0,0.272727273,0.090909091,0.545454545,0,0,0,0.090909091
225047852.106367.106367,0,0,0.1,0.3,0.1,0.3,0.2,0,0,0
225048068.106738.106738,0.095238095,0.19047619,0,0.047619048,0.047619048,0,0.238095238,0.142857143,0.238095238,0
225048881.107726.107726,0.166666667,0.083333333,0.083333333,0,0.083333333,0,0.25,0.166666667,0.166666667,0
225049272.108101.108101,0,0,0,0.25,0,0.5,0,0.25,0,0
8466322.3103.3086,0,0,0,0,0,0,1,0,0,0
8466322.3086.3086,0,0,0,0,0,0,0,0,0,0
102705301.7582.7582,0.25,0.25,0.25,0,0,0.25,0,0,0,0
109313691.8167.8167,0.1875,0.1875,0.0625,0,0,0.125,0.25,0.1875,0,0
248968504.10140.9900,0,0,0.5,0,0,0.5,0,0,0,0
248968504.7648.7648,0.333333333,0,0,0,0,0,0.333333333,0.333333333,0,0
236412028.28029.27985,0,0,0,0.333333333,0,0.333333333,0,0,0,0.333333333
236412028.27985.27985,0,0,0,0,0,0,0,0,0,0
237026590.28300.28300,0,0,0,0,0,0,0,0,0,0
237916244.28426.28426,0,0,0,0.25,0,0.583333333,0,0,0,0.166666667
238003345.29051.29051,0,0,0,0,0,0,0.5,0,0.5,0
238633313.29470.29467,0,0,0,0,0,0,0,0,0,0
36177740.22955.22903,0,0,0.285714286,0.428571429,0,0.285714286,0,0,0,0
36177740.22903.22903,0,0,0,0,0,0,1,0,0,0
36297784.23884.23884,0,0,0,0,0,0,0,0,0,0
36459583.24115.24115,0,0,0,0.5,0,0,0.5,0,0,0
36461947.24289.24289,0,0,0,0,0,0,0,0,0,0
36569714.24521.24521,0.043478261,0.173913043,0.130434783,0.130434783,0,0.130434783,0.260869565,0,0.043478261,0.086956522
36581731.24830.24830,0.2,0.2,0,0,0,0,0.2,0.2,0.2,0
30546967.19522.19522,0,0,0,0,0,0,0,0,0,0
30546967.19557.19522,0.136363636,0.045454545,0.136363636,0.136363636,0.045454545,0.227272727,0.136363636,0.045454545,0,0.090909091
30672939.20280.20280,0,0,1,0,0,0,0,0,0,0
30681224.20656.20656,0.083333333,0,0.083333333,0.166666667,0.166666667,0.083333333,0.25,0.166666667,0,0
31621315.20980.20980,0,0.076923077,0.153846154,0.307692308,0,0.307692308,0.076923077,0,0,0.076923077
37887513.22903.22903,0.2,0,0.1,0.2,0,0.2,0.2,0,0,0.1
37890990.23356.23356,0,0,0,1,0,0,0,0,0,0
39687849.1257.1257,0,0,0.5,0.5,0,0,0,0,0,0
39687849.1287.1257,0.052631579,0.052631579,0.052631579,0.210526316,0,0.210526316,0.210526316,0.157894737,0,0.052631579
39803973.1693.1693,0.028169014,0.070422535,0.070422535,0.267605634,0.056338028,0.197183099,0.126760563,0.042253521,0.042253521,0.098591549
41263665.1693.1693,0,0.071428571,0.071428571,0.285714286,0,0.285714286,0.142857143,0.071428571,0.071428571,0
41333773.2146.2146,0,0.214285714,0,0.142857143,0,0.214285714,0.428571429,0,0,0
41459576.2779.2779,0.111111111,0.027777778,0.055555556,0.111111111,0.083333333,0.194444444,0.277777778,0.055555556,0.083333333,0
35967101.66759.66759,0,0,0,0,0,0,0,0,0,0
36011404.66822.66822,0,0,0,0,0,0,0,0,0,0
36028126.66939.66939,0,0,0,0,0,0,0,0,0,0
36061775.1625.1625,0.166666667,0.111111111,0.055555556,0.111111111,0,0.055555556,0.166666667,0.166666667,0.111111111,0.055555556
36101564.2127.2131,0.066666667,0.133333333,0.066666667,0.1,0.066666667,0.266666667,0.1,0.1,0.066666667,0.033333333
36131556.68127.68127,0.125,0.125,0,0.25,0,0.125,0.125,0.125,0.125,0
367283956.7255.7229,0,0,0,0.5,0,0.5,0,0,0,0
367283956.7229.7229,0,0,0,0,0,0,0,0,0,0
367286578.7482.7482,0,0,0,0,0,0,0,0,0,0
367417791.3048.3048,0,0,0,1,0,0,0,0,0,0
367418098.3189.3189,0,0,0,0,0,0,0,0,0,0
367470759.3278.3278,0.1,0.1,0,0,0,0,0.6,0,0.2,0
359613718.211309.211156,0.111111111,0.111111111,0.063492063,0.079365079,0,0.317460317,0.174603175,0.079365079,0.015873016,0.047619048
359613718.214288.211156,0,0,0,0,0,0,0,0,0,0
359613718.211178.211156,0,0,0,0,0,0,0,0,0,0
359613718.214468.211156,0.122222222,0.022222222,0.1,0.144444444,0,0.311111111,0.144444444,0.088888889,0.022222222,0.044444444
359613718.218044.211156,0,0,0.5,0,0,0.5,0,0,0,0
359613718.211156.211156,0,0,0,0,0,0,0,0,0,0
651493864.7805.7775,0.057142857,0.114285714,0.2,0.085714286,0,0.171428571,0.2,0.114285714,0.028571429,0.028571429
651493864.7775.7775,0,0,0,0,0,0,1,0,0,0
651495593.8878.8878,0,0,0,0.333333333,0,0.333333333,0.333333333,0,0,0
651505448.9459.9459,0.05,0.05,0.05,0.2,0,0.45,0.15,0,0,0.05
651543989.10702.10702,0,0,0,1,0,0,0,0,0,0
651559196.11476.11476,0,0,0,0,0,0,0.5,0,0.5,0
650023950.1830.1830,0,0,0,0,0,0,0,0,0,0
650023950.1857.1830,0.060606061,0,0.121212121,0.272727273,0.03030303,0.363636364,0.060606061,0.060606061,0,0.03030303
650030533.3386.3386,0.1,0,0,0.3,0,0.4,0.1,0.1,0,0
650031563.4088.4088,0.133333333,0.066666667,0.133333333,0.066666667,0.133333333,0.2,0.133333333,0.066666667,0,0.066666667
650603160.5163.5163,0.090909091,0.090909091,0.181818182,0.090909091,0,0.363636364,0.090909091,0.090909091,0,0
650615780.5560.5560,0.111111111,0.111111111,0.111111111,0.111111111,0,0.333333333,0.111111111,0.111111111,0,0
674557453.15284.15271,0,0,0.333333333,0.333333333,0,0.333333333,0,0,0,0
674557453.15271.15271,0,0,0,0,0,0,0,0,0,0
674558313.15922.15922,0,0,0,0,0,0.666666667,0.333333333,0,0,0
674559145.16732.16732,0,0.166666667,0.166666667,0.333333333,0,0.166666667,0.166666667,0,0,0
674559382.17010.17010,0.1,0,0.1,0.2,0.1,0.3,0.1,0.1,0,0
674561033.17647.17647,0.2,0.1,0,0.1,0,0.2,0.2,0.1,0.1,0
654609565.110501.110501,0,0,0.25,0,0.25,0.25,0.25,0,0,0
654609565.110530.110501,0.044444444,0.044444444,0.133333333,0.177777778,0.088888889,0.266666667,0.155555556,0.022222222,0,0.066666667
654627185.112057.112057,0,0,0,0,0,0,0,0,0,0
654627643.112212.112212,0,0,0,0,0,1,0,0,0,0
654643774.112573.112573,0.058823529,0.058823529,0.176470588,0.294117647,0.058823529,0.176470588,0.117647059,0,0,0.058823529
654644723.113410.112705,0,0,0,0,0,0,0,0,0,0
696427119.16340.16340,0,0,0.2,0.066666667,0.2,0.333333333,0.2,0,0,0
696478050.17302.17302,0.25,0.25,0.25,0,0,0,0.25,0,0,0
696497226.17882.17882,0,0,0.2,0,0.2,0.4,0.2,0,0,0
696529693.18043.18043,0.111111111,0.111111111,0,0,0,0.111111111,0.222222222,0.222222222,0.111111111,0.111111111
696531510.18336.18336,0.038461538,0.019230769,0.057692308,0.288461538,0.019230769,0.346153846,0.057692308,0.019230769,0.019230769,0.134615385
696535662.19219.19219,0,0,0,0.166666667,0,0.333333333,0.166666667,0,0.166666667,0.166666667
696268831.3142.3111,0,0,0,0.666666667,0,0.333333333,0,0,0,0
696268831.3111.3111,0,0,0,1,0,0,0,0,0,0
696273503.3715.3715,0,0,0.043478261,0.304347826,0,0.347826087,0.217391304,0,0,0.086956522
696275320.4493.4493,0.04,0.12,0.08,0.16,0.04,0.36,0.2,0,0,0
696277050.3715.3715,1,0,0,0,0,0,0,0,0,0
696277949.6126.6126,0.111111111,0.111111111,0.055555556,0.111111111,0.055555556,0.055555556,0.333333333,0.111111111,0.055555556,0
656446214.15024.15024,0,0,0,0,0,0,0,0,0,0
656446214.15049.15024,0,0,0.529411765,0.058823529,0,0.352941176,0.058823529,0,0,0
656453549.15644.15644,0,0,0,0,0,0,0,0,0,0
656455464.15822.15822,0,0,0,0,0,1,0,0,0,0
656455803.16005.16005,0,0,0.25,0.25,0,0.25,0.25,0,0,0
656457199.16142.16142,0,0,1,0,0,0,0,0,0,0
656459259.16228.16228,0,0,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0,0.142857143
656462288.16437.16437,0.111111111,0,0.222222222,0.111111111,0,0.333333333,0.111111111,0,0,0.111111111
645324539.8059.8059,0,0,0,0,0,0,0,0,0,0
645324539.8100.8059,0.054054054,0.054054054,0.297297297,0.108108108,0,0.297297297,0.081081081,0.054054054,0.027027027,0.027027027
645327585.9370.9370,0.108108108,0.027027027,0.189189189,0.108108108,0.027027027,0.27027027,0.108108108,0.081081081,0.027027027,0.054054054
645331175.10236.10236,0.05,0,0.3,0.05,0,0.55,0,0,0,0.05
645331204.10560.10560,0,0,0,0,0,0,0,0,0,0
645332521.10996.10996,0,0,0,0.5,0,0.5,0,0,0,0
645335169.11194.11194,0.2,0.2,0.4,0,0,0,0.2,0,0,0
645347218.11448.11449,0,0,0,0,0,1,0,0,0,0
645352465.11707.11707,0.133333333,0.066666667,0.2,0.133333333,0.066666667,0.333333333,0.066666667,0,0,0
298632259.93277.93220,0,0,0,1,0,0,0,0,0,0
298632259.93220.93220,0,0,0,1,0,0,0,0,0,0
298647645.93524.93524,0,0,0,1,0,0,0,0,0,0
299616232.93686.93686,0.1,0,0.1,0.3,0,0.2,0,0.1,0,0.2
299620800.94455.94455,0,0,0,0.25,0,0.75,0,0,0,0
299621169.94455.94455,0,0,0,0,0,0,0,0,0,0
299625452.95003.95003,0,0,0,0,0,0,0,0,0,0
299626721.95159.95159,0,0,0,0,0,0,0,0,0,0
299627540.95279.95279,0,0,0,0.8,0,0.2,0,0,0,0
299629306.95682.95682,0,0.25,0,0,0,0.25,0.25,0,0.25,0
275528681.90249.90230,0.111111111,0,0.111111111,0.444444444,0,0.222222222,0.111111111,0,0,0
275528681.90230.90230,0,0,0,0,0,0,0,0,0,0
275550956.90708.90708,0,0,0.142857143,0.285714286,0,0.428571429,0,0,0,0.142857143
276448582.91097.91097,0,0,0,0,0,0,0,0,0,0
276449570.91343.91343,0,0,0,0,0,0,0,0,0,0
276453989.91487.91487,0,0,0.5,0,0,0.5,0,0,0,0
278666276.91851.91851,0,0,0,0,0,0,0,0,0,0
144527977.38050.38186,0.333333333,0,0.333333333,0,0,0,0.333333333,0,0,0
144527977.38033.38186,0,0,0,0,0,0,0,0,0,0
144551590.38324.38324,0,0,0,0.25,0,0.5,0,0,0,0.25
145047441.38607.38607,0.208333333,0.041666667,0.125,0.083333333,0.041666667,0.208333333,0.166666667,0.041666667,0.041666667,0.041666667
145051461.39440.39440,0.1,0,0.1,0.2,0,0.4,0.1,0,0,0.1
145169737.40029.40029,0.097560976,0.073170732,0.048780488,0.12195122,0.048780488,0.219512195,0.170731707,0.12195122,0.048780488,0.048780488
145245506.42078.42078,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0,0
145289415.41099.42353,0.037735849,0.094339623,0.094339623,0.132075472,0.018867925,0.226415094,0.245283019,0.037735849,0.075471698,0.037735849
130103164.11517.11480,0,0,0.2,0.2,0.2,0.2,0,0,0,0.2
130103164.11480.11480,0,0,0,0,0,0,0,0,0,0
130103312.11643.11778,0,0,0,0,0,0,0,0,0,0
130103773.12029.12029,0,0,0,0,0.5,0,0.5,0,0,0
130122692.12428.12265,0,0,0,0,0,0,0,0,0,0
148915248.25631.0,0,0,0,0,0,0,0,0,0,0
136839942.5545.5545,0,0,0,1,0,0,0,0,0,0
136839942.5601.5545,0.333333333,0,0,0.666666667,0,0,0,0,0,0
148580825.6033.6033,0.294117647,0.117647059,0,0,0,0.117647059,0.352941176,0.117647059,0,0
160102307.6678.6678,0,0,0.285714286,0.142857143,0.142857143,0.142857143,0.142857143,0,0,0.142857143
166731818.7330.7330,0,0,0,0,0,0,0,0,0,0
166731933.7947.7947,0.333333333,0,0,0.333333333,0,0,0.333333333,0,0,0
59785793.2782.2782,0,0,0,0,0,0,0,0,0,0
59785793.2820.2782,0.25,0.25,0,0,0,0,0.25,0.25,0,0
59786049.3629.3631,0,0,0,0,0,0,0,0,0,0
59786049.3730.3732,0,0,0,0,0,0,0,0,0,0
59786049.2922.2923,0,0,0,0,0,0,0,0,0,0
59786049.3020.3021,0,0,0,0,0,0,0,0,0,0
59786049.3529.3531,0,0,0,0,0,0,0,0,0,0
285576876.11141.11086,0,0,0.25,0,0.25,0.25,0,0,0,0.25
285576876.11179.11086,0,0,0.25,0,0.25,0.25,0,0,0,0.25
285580813.11903.11517,0,0,0,0,0,0,0,0,0,0
285713771.13058.13058,0,0,0,0,0,0,0,0,0,0
285714206.13402.13402,0,0,0,0,0,0,0,0,0,0
285721594.13638.13638,0,0,0.2,0.2,0.2,0.2,0,0,0,0.2
285721911.13901.13901,0,0.125,0,0.25,0,0.25,0.125,0,0,0.25
285872305.14330.14330,0,0,0.166666667,0.166666667,0.166666667,0.333333333,0,0,0,0.166666667
285877451.14608.14608,0,0,0,0,0,0,0.5,0,0.5,0
276381374.510.499,0,0,0,0,0,0,1,0,0,0
276381374.499.499,0,0,0,0,0,0,0,0,0,0
276381817.827.827,0.2,0.2,0,0.2,0,0.2,0.2,0,0,0
276853202.1113.1113,0,0,0.2,0.2,0.2,0.2,0,0,0,0.2
277438303.1113.1113,0,0,0.142857143,0.142857143,0.142857143,0.142857143,0.285714286,0,0,0.142857143
277440061.1530.1529,0,0,0.166666667,0.166666667,0,0.166666667,0.5,0,0,0
157042390.2110.1797,0,0,0,0,0,0,0,0,0,0
157042390.2126.1797,0,0,0.5,0.5,0,0,0,0,0,0
199632065.2374.2374,0,0,0.25,0.375,0,0.375,0,0,0,0
231611604.5197.5197,0,0,0,0,1,0,0,0,0,0
231662044.5410.5410,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111,0,0.111111111
231739581.5658.5197,0,0.166666667,0,0.166666667,0,0.333333333,0.166666667,0,0.166666667,0
224075029.12039.12039,0,0,0,0,0,0,0,0,0,0
224075029.12060.12039,0.142857143,0,0.285714286,0,0,0.285714286,0.142857143,0.142857143,0,0
224092067.12633.12633,0,0,0,0.285714286,0,0.428571429,0,0,0,0.285714286
224165519.13041.13041,0,0,0,0.5,0,0.5,0,0,0,0
224425952.13455.13455,0,0,0,0,0,1,0,0,0,0
240340048.14963.14963,0,0,0,0.5,0,0.5,0,0,0,0
205490775.575.575,0,0,0,0,0,1,0,0,0,0
205490775.593.575,0,0,0,0,0,0,0,0,0,0
205494200.775.775,0,0,0,0,0,0,0,0,0,0
205494626.840.840,0,0,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0.166666667
205495093.1004.1004,0,0,0,0,0,0,1,0,0,0
205496805.1178.1178,0,0,0.2,0,0,0.8,0,0,0,0
205497192.1526.1526,0.066666667,0.133333333,0.133333333,0.066666667,0.066666667,0.133333333,0.133333333,0.066666667,0.133333333,0.066666667
206131755.2379.2348,0.142857143,0.142857143,0.142857143,0.047619048,0,0.095238095,0.142857143,0.142857143,0.142857143,0
206131755.2354.2348,0,0,0,0,0,0,0,0,0,0
206132215.3218.3218,0,0,0,0,0,0,0,0,0,0
206132448.2859.2859,0,0,0,0,0,0,0,0,0,0
206134007.3284.3279,0,0,0,0.25,0,0.5,0,0,0,0.25
206135550.3090.3090,0.333333333,0,0,0.333333333,0,0.333333333,0,0,0,0
206136377.3377.3377,0,0,0,0,0,0,0,0,0,0
235877654.87437.87437,0,0,0,0,0,0,0,0,0,0
235877654.87503.87437,0.027777778,0.055555556,0.138888889,0.222222222,0.055555556,0.277777778,0.111111111,0.027777778,0,0.083333333
235880712.89136.89136,0.117647059,0.117647059,0.176470588,0.235294118,0.058823529,0.058823529,0.117647059,0.058823529,0.058823529,0
235881618.89569.89569,0,0,0.333333333,0.666666667,0,0,0,0,0,0
235882718.89569.89569,0.052631579,0,0.157894737,0.368421053,0,0.210526316,0.105263158,0.052631579,0.052631579,0
235884227.90555.90555,0.083333333,0.083333333,0,0.083333333,0.083333333,0.25,0.166666667,0.083333333,0.083333333,0.083333333
235884652.90876.90876,0,0,0,0,0,0,1,0,0,0
235885579.91587.91587,0.125,0.125,0,0.125,0,0.125,0.25,0.125,0.125,0
235886981.92432.92432,0,0.1,0,0.2,0,0.3,0.1,0.1,0.2,0
235788517.66804.66804,0,0,0,0,0,0,0,0,0,0
235788517.66855.66804,0.125,0.125,0,0.125,0,0.125,0.25,0.125,0.125,0
235789961.67882.67882,0.05,0.05,0.05,0.25,0.1,0.2,0.15,0.05,0.1,0
235790874.68674.68630,0,0,0,0,0,0,1,0,0,0
235791740.69531.69531,0.2,0,0,0.2,0,0.2,0.2,0.2,0,0
235810973.72125.72125,0.111111111,0.111111111,0.222222222,0.111111111,0,0.111111111,0.111111111,0.111111111,0.111111111,0
235812002.72397.72397,0.333333333,0,0,0,0.333333333,0,0.333333333,0,0,0
235812332.72663.72663,0.142857143,0.142857143,0.142857143,0,0,0.142857143,0.142857143,0.142857143,0.142857143,0
235813949.72880.72880,0.142857143,0.071428571,0.071428571,0.142857143,0,0.214285714,0.142857143,0.142857143,0.071428571,0
602651551.50767.50767,0,0,0,0,0,0,0,0,0,0
603671375.1810.2153,0,0,0,0,0,0,0,0,0,0
721230181.50820.50820,0.125,0.125,0.125,0,0,0,0.25,0.125,0.25,0
732250946.31815.31796,0,0,0,0,0,0,0,0,0,0
732250946.31609.31582,0,0,0,0,0,0,0,0,0,0
732250946.31427.31394,0,0,0,0,0,0,0,0,0,0
732250946.31525.31492,0,0,0,0,0,0,0,0,0,0
732250946.31499.31466,0,0,0,0,0,0,0,0,0,0
732250946.31392.31360,0,0,0,0,0,0,0,0,0,0
732252067.41704.41704,0.137931034,0.137931034,0.068965517,0.068965517,0,0.206896552,0.172413793,0.103448276,0.068965517,0.034482759
576700921.45569.45569,0,0,0.5,0,0,0.5,0,0,0,0
576700921.46918.46455,0,0,0.5,0,0,0.5,0,0,0,0
578791884.47948.47942,0,0,0,0,0,0,0,0,0,0
579305759.46531.46451,0,0,0,0,0,0,0,0,0,0
579305759.46632.46552,0,0,0,0,0,0,0,0,0,0
579306492.46406.46439,0,0,0,0,0,0,0,0,0,0
579306492.46508.46541,0,0,0,0,0,0,0,0,0,0
579306492.46609.46642,0,0,0,0,0,0,0,0,0,0
579432710.48040.48067,0,0,0,0,0,0,0,0,0,0
579432710.46268.46269,0,0,0,0,0,0,0,0,0,0
338154888.43429.43414,0,0,0,0,0,0,0,0,0,0
338154888.43414.43414,0,0,0,0,0,0,0,0,0,0
338458155.45936.45936,0.071428571,0.071428571,0.142857143,0.071428571,0,0.357142857,0.142857143,0.071428571,0,0.071428571
338472704.47113.47113,0.1,0.3,0.1,0,0,0.1,0.2,0.2,0,0
338473756.47652.47652,0,0,0,0,0,0,0,0,0,0
338843938.50146.50146,0.051282051,0.025641026,0.153846154,0.205128205,0,0.307692308,0.076923077,0.076923077,0,0.102564103
338976817.51253.51253,0.090909091,0.181818182,0,0,0,0,0.363636364,0.363636364,0,0
339066135.51755.51755,0,0,0,0,0,0,0,0,0,0
338108555.41703.41642,0.071428571,0.071428571,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.071428571,0,0.071428571
338108555.41642.41642,0,0,0,0,0,0,0,0,0,0
338111520.42362.42362,0.5,0,0,0.5,0,0,0,0,0,0
338112557.42544.42544,0,0.25,0,0.25,0,0.5,0,0,0,0
338113795.42994.42994,0,0,0.5,0,0,0,0.5,0,0,0
338155502.43414.43414,0.181818182,0.181818182,0.090909091,0.181818182,0,0,0.181818182,0.090909091,0.090909091,0
338157121.43705.43705,0,0,0.2,0.2,0,0.2,0.2,0,0,0.2
338290354.43905.43905,0.5,0,0,0.25,0,0.25,0,0,0,0
407520161.10928.10904,0.033333333,0.033333333,0.166666667,0,0.166666667,0.266666667,0.3,0.033333333,0,0
407520161.10904.10904,0,0,0.25,0,0.25,0.25,0.25,0,0,0
407525229.11489.11489,0,0,0,0,0,0,1,0,0,0
407552067.11681.11681,0,0,0,0,0,0,1,0,0,0
407552849.11939.11939,0,0,0.083333333,0.166666667,0.083333333,0.416666667,0.25,0,0,0
407555130.12676.12676,0,0,0.111111111,0.222222222,0,0.444444444,0.222222222,0,0,0
407556286.13140.13140,0,0.1,0.1,0,0,0.4,0.3,0,0.1,0
407557295.13140.13140,0,0,0,0,0,0.142857143,0.428571429,0,0.428571429,0
407455278.10452.10400,0.157894737,0.263157895,0,0.105263158,0,0.263157895,0.210526316,0,0,0
407455278.10400.10400,0,0.333333333,0,0.333333333,0,0,0.333333333,0,0,0
407456363.11476.11476,0,0,1,0,0,0,0,0,0,0
407456484.11742.11742,0,0,0,0.333333333,0,0.333333333,0,0,0,0.333333333
407527248.13144.13144,0,0,0,0.4,0,0.4,0.2,0,0,0
407549803.13702.13702,0,0.125,0.125,0,0,0.375,0.125,0.125,0.125,0
407551311.14800.14800,0,0,0,0.4,0.2,0.4,0,0,0,0
407556633.17077.17077,0.166666667,0,0,0,0,0.333333333,0.333333333,0.166666667,0,0
38591519.51342.51656,0.142857143,0,0.285714286,0.285714286,0,0.285714286,0,0,0,0
38591796.51687.51687,0.085714286,0.085714286,0.114285714,0.171428571,0,0.285714286,0.114285714,0.028571429,0.028571429,0.085714286
38654329.52525.52525,0.166666667,0.083333333,0.083333333,0.083333333,0,0.083333333,0.25,0.083333333,0.083333333,0.083333333
38831125.52935.52935,0.117647059,0.058823529,0.058823529,0.117647059,0.014705882,0.294117647,0.25,0.044117647,0,0.044117647
38957562.56341.56335,0,0,0.125,0.125,0.125,0.375,0,0,0,0.25
38969736.56553.56553,0.115384615,0,0.076923077,0.192307692,0.019230769,0.307692308,0.153846154,0.057692308,0.019230769,0.057692308
38984438.63230.63230,0.147058824,0.117647059,0.058823529,0.176470588,0.029411765,0.176470588,0.205882353,0.029411765,0.029411765,0.029411765
38992466.64118.64118,0.131386861,0.051094891,0.04379562,0.248175182,0.00729927,0.299270073,0.124087591,0.03649635,0.01459854,0.04379562
39308830.69897.69896,0.125,0.111111111,0.055555556,0.180555556,0.055555556,0.138888889,0.152777778,0.055555556,0.083333333,0.041666667
